time_th,open,high,low,close,tick_volume,tr,atr14,range,body,upper_wick,lower_wick,close_pos,swing_high,swing_low,structure_event,bos_up,bos_dn,choch_up,choch_dn,ema20,ema50,pwh,pwl,pwc,sweep_prev_high,sweep_prev_low
2023-09-26T07:00:00+0700,1.05879,1.06086,1.05617,1.05645,38297,0.004689999999999861,0.006262142857142851,0.004689999999999861,0.0023400000000000087,0.0020700000000000163,0.00027999999999983594,0.05970149253728022,0,0,BOS_DN,0,1,0,0,1.069810744235626,1.0794979559787161,1.07363,1.0575,1.05881,0,0
2023-09-27T07:00:00+0700,1.05642,1.05738,1.04876,1.04941,45363,0.008620000000000072,0.006552142857142863,0.008620000000000072,0.007009999999999961,0.0009600000000000719,0.0006500000000000394,0.07540603248260255,0,1,,0,0,0,0,1.0678678162131854,1.0783180361364135,1.07363,1.0575,1.05881,0,0
2023-09-28T07:00:00+0700,1.04941,1.0578400000000001,1.04898,1.05568,48656,0.00886000000000009,0.006814285714285725,0.00886000000000009,0.006269999999999998,0.002160000000000162,0.00042999999999993044,0.7562076749435508,0,0,,0,0,0,0,1.0667070718119296,1.077430270013417,1.07363,1.0575,1.05881,0,0
2023-09-29T07:00:00+0700,1.05488,1.06165,1.05488,1.0562,47926,0.006769999999999943,0.006839285714285714,0.006769999999999943,0.0013199999999999878,0.005449999999999955,0.0,0.19497784342688315,1,0,,0,0,0,0,1.0657063983060315,1.0765977104050477,1.07363,1.0575,1.05881,0,0
2023-10-02T07:00:00+0700,1.05569,1.05914,1.04686,1.04687,43853,0.012280000000000069,0.007267142857142869,0.012280000000000069,0.00882000000000005,0.003449999999999953,1.0000000000065512e-05,0.0008143322475623336,0,0,BOS_DN,0,1,0,0,1.0639124556102189,1.075431917840144,1.07363,1.0575,1.05881,0,0
2023-10-03T07:00:00+0700,1.04689,1.0493,1.04478,1.04578,49947,0.0045199999999998575,0.007207857142857147,0.0045199999999998575,0.0011100000000001664,0.002409999999999801,0.0009999999999998899,0.22123893805307995,0,1,,0,0,0,0,1.0621855550759123,1.0742690975326872,1.06165,1.04686,1.04687,0,0
2023-10-04T07:00:00+0700,1.04579,1.05317,1.0451,1.04956,50488,0.008070000000000022,0.006925000000000007,0.008070000000000022,0.003770000000000051,0.003609999999999891,0.0006900000000000794,0.5526641883519354,0,0,,0,0,0,0,1.0609831212591587,1.0733001133157192,1.06165,1.04686,1.04687,0,1
2023-10-05T07:00:00+0700,1.04952,1.05513,1.0495,1.05323,48505,0.005629999999999802,0.006909285714285697,0.005629999999999802,0.003710000000000102,0.0018999999999997907,1.999999999990898e-05,0.6625222024867038,0,0,,0,0,0,0,1.0602447287582863,1.0725130500484361,1.06165,1.04686,1.04687,0,0
2023-10-06T07:00:00+0700,1.05312,1.05995,1.04822,1.0582799999999999,52414,0.011730000000000018,0.007394999999999977,0.011730000000000018,0.005159999999999831,0.0016700000000000603,0.0049000000000001265,0.8576300085251443,0,0,,0,0,0,0,1.0600576117336875,1.0719548912230072,1.06165,1.04686,1.04687,0,0
2023-10-09T07:00:00+0700,1.05468,1.05739,1.0519,1.05638,46540,0.00637999999999983,0.00754071428571425,0.005489999999999995,0.0017000000000000348,0.0010099999999999554,0.0027800000000000047,0.8160291438980043,0,0,,0,0,0,0,1.0597073629971459,1.0713441111750464,1.06165,1.04686,1.04687,0,0
